datetime,Cum_irr,RadSum,HumDef,WC_slab1,Iglob,Tair,PipeGrow,Tot_PAR,PARout,WC_slab2
2020-01-18 00:54:59.615999939,0.0,0.0,2.1,72.1,0.0,20.2,0.0,100.0,0.0,77.1
2020-01-18 01:00:00.287999887,0.0,0.0,1.9,72.1,0.0,20.2,0.0,100.0,0.0,77.0
2020-01-18 01:05:00.096000172,0.0,0.0,1.9,72.0,0.0,20.2,0.0,100.0,0.0,77.0
2020-01-18 01:09:59.903999827,0.0,0.0,1.9,71.9,0.0,20.3,0.0,100.0,0.0,76.9
2020-01-18 01:14:59.712000112,0.0,0.0,1.8,71.9,0.0,20.0,0.0,100.0,0.0,76.9
2020-01-18 01:20:00.384000060,0.0,0.0,1.8,71.9,0.0,19.9,0.0,100.0,0.0,76.9
2020-01-18 01:25:00.191999714,0.0,0.0,1.8,71.8,0.0,19.8,0.0,100.0,0.0,76.9
2020-01-18 01:30:00.000000000,0.0,0.0,1.9,71.8,0.0,19.8,0.0,100.0,0.0,76.7
2020-01-18 01:34:59.808000285,0.0,0.0,1.9,71.8,0.0,19.5,0.0,100.0,0.0,76.7
2020-01-18 01:39:59.615999939,0.0,0.0,2.0,71.4,0.0,19.5,0.0,100.0,0.0,76.8
2020-01-18 01:45:00.287999887,0.0,0.0,2.2,71.5,0.0,19.6,0.0,100.0,0.0,76.7
2020-01-18 01:50:00.096000172,0.0,0.0,2.3,71.5,0.0,19.6,0.0,100.0,0.0,76.6
2020-01-18 01:54:59.903999827,0.0,0.0,2.3,71.5,0.0,19.4,0.0,100.0,0.0,76.6
2020-01-18 01:59:59.712000112,0.2,0.0,2.1,72.8,0.0,19.3,0.0,100.0,1.01e-07,76.9
2020-01-18 02:05:00.384000060,0.2,0.0,2.1,73.1,0.0,19.3,0.0,100.0,0.999999866,77.8
2020-01-18 02:10:00.191999714,0.2,0.0,2.1,73.3,0.0,19.1,0.0,100.0,6.71e-08,77.7
2020-01-18 02:15:00.000000000,0.2,0.0,2.1,73.3,0.0,19.2,0.0,100.0,0.0,77.8
2020-01-18 02:19:59.808000285,0.2,0.0,2.2,73.3,0.0,19.5,0.0,100.0,0.0,77.9
2020-01-18 02:24:59.615999939,0.2,0.0,2.3,73.2,0.0,19.3,0.0,100.0,0.0,77.9
2020-01-18 02:30:00.287999887,0.2,0.0,2.3,73.1,0.0,19.6,0.0,143.0,0.0,77.8
2020-01-18 02:35:00.096000172,0.2,0.0,2.1,73.2,0.0,19.6,0.0,186.0,0.0,77.8
2020-01-18 02:39:59.903999827,0.2,0.0,2.0,73.1,0.0,19.6,0.0,186.0,0.0,77.8
2020-01-18 02:44:59.712000112,0.2,0.0,2.2,73.2,0.0,19.9,0.0,186.0,0.0,77.8
2020-01-18 02:50:00.384000060,0.2,0.0,2.2,73.0,0.0,20.1,0.0,186.0,0.0,77.7
2020-01-18 02:55:00.191999714,0.2,0.0,2.3,73.0,0.0,20.2,0.0,186.0,0.0,77.8
2020-01-18 03:00:00.000000000,0.5,0.0,2.4,73.6,0.0,20.5,0.0,186.0,0.0,78.1
2020-01-18 03:04:59.808000285,0.5,0.0,2.3,75.0,0.0,20.5,0.0,186.0,0.0,79.1
2020-01-18 03:09:59.615999939,0.5,0.0,2.3,75.0,0.0,20.4,0.0,186.0,0.0,79.2
2020-01-18 03:15:00.287999887,0.5,0.0,2.3,75.0,0.0,20.5,0.0,186.0,0.0,79.2
2020-01-18 03:20:00.096000172,0.5,0.0,2.3,75.0,0.0,20.4,0.0,186.0,0.0,79.2
2020-01-18 03:24:59.903999827,0.5,0.0,2.3,75.0,0.0,20.4,0.0,186.0,0.0,79.1
2020-01-18 03:29:59.712000112,0.5,0.0,2.3,74.9,0.0,20.3,0.0,186.0,0.0,79.1
2020-01-18 03:35:00.384000060,0.5,0.0,2.3,74.8,0.0,20.3,0.0,186.0,0.0,79.1
2020-01-18 03:40:00.191999714,0.5,0.0,2.3,74.9,0.0,20.2,0.0,186.0,0.0,79.1
2020-01-18 03:45:00.000000000,0.5,0.0,2.2,74.7,0.0,20.2,0.0,186.0,0.0,79.1
2020-01-18 03:49:59.808000285,0.5,0.0,2.1,74.7,0.0,20.1,0.0,186.0,0.999999933,79.1
2020-01-18 03:54:59.615999939,0.5,0.0,2.1,74.7,0.0,20.2,0.0,186.0,1.34e-07,79.1
2020-01-18 04:00:00.287999887,0.7,0.0,2.1,75.4,0.0,20.2,0.0,186.0,0.0,78.3
2020-01-18 04:05:00.096000172,0.7,0.0,2.2,76.8,0.0,20.3,0.0,186.0,0.0,79.7
2020-01-18 04:09:59.903999827,0.7,0.0,2.1,76.8,0.0,20.1,0.0,186.0,0.0,79.8
2020-01-18 04:14:59.712000112,0.7,0.0,2.2,76.8,0.0,20.2,0.0,186.0,0.0,79.7
2020-01-18 04:20:00.384000060,0.7,0.0,2.1,76.7,0.0,20.0,0.0,186.0,0.0,79.7
2020-01-18 04:25:00.191999714,0.7,0.0,2.1,76.7,0.0,20.1,0.0,186.0,0.0,79.6
2020-01-18 04:30:00.000000000,0.7,0.0,2.0,76.7,0.0,20.3,0.0,186.0,0.0,79.7
2020-01-18 04:34:59.808000285,0.7,0.0,2.1,76.6,0.0,20.2,0.0,186.0,0.0,79.6
2020-01-18 04:39:59.615999939,0.7,0.0,2.0,76.6,0.0,19.8,0.0,186.0,0.0,79.5
2020-01-18 04:45:00.287999887,0.7,0.0,2.1,76.6,0.0,20.1,0.0,186.0,0.0,79.6
2020-01-18 04:50:00.096000172,0.7,0.0,2.1,76.6,0.0,20.1,0.0,186.0,0.0,79.5
2020-01-18 04:54:59.903999827,0.7,0.0,2.0,76.4,0.0,19.8,0.0,186.0,0.0,79.5
2020-01-18 04:59:59.712000112,1.0,0.0,2.1,77.3,0.0,19.9,0.0,186.0,0.0,80.0
2020-01-18 05:05:00.384000060,1.0,0.0,2.1,78.3,0.0,19.9,0.0,186.0,0.0,80.9
2020-01-18 05:10:00.191999714,1.0,0.0,1.8,78.3,0.0,20.1,0.0,186.0,0.0,80.8
2020-01-18 05:15:00.000000000,1.0,0.0,1.9,78.3,0.0,20.0,0.0,186.0,0.0,80.7
2020-01-18 05:19:59.808000285,1.0,0.0,2.0,78.2,0.0,20.1,0.0,186.0,0.0,80.7
2020-01-18 05:24:59.615999939,1.0,0.0,1.9,78.2,0.0,20.2,0.0,186.0,0.0,80.6
2020-01-18 05:30:00.287999887,1.0,0.0,1.7,78.1,0.0,19.9,0.0,186.0,0.0,80.6
2020-01-18 05:35:00.096000172,1.0,0.0,1.7,78.1,0.0,20.2,0.0,186.0,0.0,80.6
2020-01-18 05:39:59.903999827,1.0,0.0,1.7,78.1,0.0,20.0,0.0,186.0,0.0,80.5
2020-01-18 05:44:59.712000112,1.0,0.0,1.7,78.1,0.0,20.0,0.0,186.0,0.0,80.6
2020-01-18 05:50:00.384000060,1.0,0.0,1.7,77.9,0.0,20.0,0.0,186.0,0.0,80.5
2020-01-18 05:55:00.191999714,1.0,0.0,1.7,77.8,0.0,19.8,0.0,186.0,0.0,80.5
2020-01-18 06:00:00.000000000,1.2,0.0,1.9,78.7,0.0,19.9,0.0,186.0,0.0,81.0
2020-01-18 06:04:59.808000285,1.2,0.0,1.8,79.3,0.0,19.8,0.0,186.0,0.0,81.4
2020-01-18 06:09:59.615999939,1.2,0.0,2.0,79.4,0.0,20.0,0.0,186.0,0.0,81.1
2020-01-18 06:15:00.287999887,1.2,0.0,1.9,79.2,0.0,19.9,0.0,186.0,0.0,81.1
2020-01-18 06:20:00.096000172,1.2,0.0,1.9,79.2,0.0,19.8,0.0,186.0,0.0,81.1
2020-01-18 06:24:59.903999827,1.2,0.0,2.0,79.2,0.0,19.9,0.0,186.0,0.0,81.1
2020-01-18 06:29:59.712000112,1.2,0.0,1.9,79.1,0.0,19.8,0.0,186.0,0.0,81.1
2020-01-18 06:35:00.384000060,1.2,0.0,1.9,79.0,0.0,19.7,0.0,186.0,0.0,81.0
2020-01-18 06:40:00.191999714,1.2,0.0,1.9,79.0,0.0,19.9,0.0,186.0,0.0,81.0
2020-01-18 06:45:00.000000000,1.2,0.0,1.8,79.0,0.0,19.9,0.0,186.0,0.0,80.9
2020-01-18 06:49:59.808000285,1.2,0.0,1.8,79.0,0.0,19.8,0.0,186.0,0.999999933,81.0
2020-01-18 06:54:59.615999939,1.2,0.0,1.8,79.0,0.0,19.8,0.0,186.0,1.34e-07,80.8
2020-01-18 07:00:00.287999887,1.4,0.0,1.7,80.1,0.0,19.8,24.9,186.0,0.0,81.5
2020-01-18 07:05:00.096000172,1.4,0.0,1.7,80.0,0.0,20.2,26.6,186.0,0.0,81.4
2020-01-18 07:09:59.903999827,1.4,0.0,1.5,79.8,0.0,20.3,27.8,186.0,0.0,81.4
2020-01-18 07:14:59.712000112,1.4,0.0,1.5,79.7,0.0,20.1,28.5,186.0,0.0,81.2
2020-01-18 07:20:00.384000060,1.4,0.0,1.9,79.7,0.0,19.8,29.1,186.0,0.0,81.1
2020-01-18 07:25:00.191999714,1.4,0.0,1.9,79.6,0.0,19.6,29.6,186.0,0.0,81.3
2020-01-18 07:30:00.000000000,1.4,0.0,1.8,79.6,0.0,19.7,30.2,186.0,0.0,81.3
2020-01-18 07:34:59.808000285,1.4,0.0,2.1,79.6,0.0,19.7,30.4,186.0,0.0,81.1
2020-01-18 07:39:59.615999939,1.4,0.0,2.0,79.5,0.0,19.6,31.1,186.0,0.0,81.1
2020-01-18 07:45:00.287999887,1.4,0.0,2.1,79.5,0.0,19.7,31.5,186.0,0.999999899,81.0
2020-01-18 07:50:00.096000172,1.4,0.0,2.1,79.3,0.0,19.7,31.9,186.0,3.35e-08,81.0
2020-01-18 07:54:59.903999827,1.4,0.0,2.1,79.4,0.0,19.9,32.3,186.0,0.0,81.0
2020-01-18 07:59:59.712000112,1.7,0.0,2.2,80.1,0.0,19.8,32.7,186.0,0.0,81.6
2020-01-18 08:05:00.384000060,1.7,0.0,2.4,80.0,0.0,19.7,32.9,186.0,0.0,81.5
2020-01-18 08:10:00.191999714,1.7,0.0,2.5,79.8,0.0,19.5,33.0,186.0,0.0,81.4
2020-01-18 08:15:00.000000000,1.7,0.0,2.9,79.9,0.0,19.4,33.2,186.0,0.0,81.3
2020-01-18 08:19:59.808000285,1.7,0.0,2.9,79.8,0.0,19.3,32.9,186.0,0.0,81.3
2020-01-18 08:24:59.615999939,1.7,0.0,3.1,79.7,0.0,19.4,32.6,186.0,0.0,81.3
2020-01-18 08:30:00.287999887,1.7,0.0,3.2,79.6,0.0,19.8,32.5,186.0,0.0,81.1
2020-01-18 08:35:00.096000172,1.7,0.0,3.2,79.5,0.0,20.3,32.4,186.0,0.0,81.1
2020-01-18 08:39:59.903999827,1.7,0.0,2.8,79.5,0.0,20.6,32.5,186.0,1.000000067,81.1
2020-01-18 08:44:59.712000112,1.7,0.0,2.5,79.5,3.02e-07,20.8,32.5,186.0,3.000000402,81.0
2020-01-18 08:50:00.384000060,1.7,0.0,2.5,79.4,2.999999598,20.9,32.5,186.0,6.999999464,81.0
2020-01-18 08:55:00.191999714,1.7,0.0,2.5,79.4,3.0,21.0,32.4,186.0,7.0,80.9
2020-01-18 09:00:00.000000000,1.7,0.0,2.5,79.3,5.0,20.8,32.4,187.0,12.0,80.9
2020-01-18 09:04:59.808000285,1.7,6.71e-08,3.3,79.2,6.000000671,20.2,32.8,187.0,14.00000087,80.9
2020-01-18 09:09:59.615999939,1.7,0.999999866,3.8,79.1,15.99999866,20.0,41.7,188.0,26.99999826,80.8
2020-01-18 09:15:00.287999887,1.7,1.0,4.2,79.0,26.99999889,20.7,39.5,190.0,46.99999799,80.8
2020-01-18 09:20:00.096000172,1.7,1.999999966,4.3,79.1,19.00000027,21.1,41.4,190.0,44.0000001,80.7
2020-01-18 09:24:59.903999827,1.7,3.000000034,4.2,79.1,26.0000004,21.5,47.6,191.0,56.0000006,80.7
2020-01-18 09:29:59.712000112,1.7,4.000000201,4.3,78.8,38.00000463,21.9,47.3,194.0,74.00000795,80.7
2020-01-18 09:35:00.384000060,1.7,5.999999732,4.5,78.8,83.99999383,22.3,45.8,203.0,152.9999894,80.6
2020-01-18 09:40:00.191999714,1.7,7.999999866,4.7,78.8,66.00000121,22.6,44.2,198.0,107.0000031,80.5
2020-01-18 09:45:00.000000000,1.7,10.0,4.7,78.6,62.0,22.9,43.2,217.0,123.0,80.5
2020-01-18 09:49:59.808000285,1.7,13.0000002,4.2,78.6,111.9999999,23.0,42.5,238.0,169.9999995,80.5
2020-01-18 09:54:59.615999939,1.7,15.9999996,3.9,78.5,111.0000001,23.1,41.7,236.0,163.0000009,80.5
2020-01-18 10:00:00.287999887,1.9,18.9999997,3.9,79.4,68.00000433,23.2,41.2,212.0,82.00000815,81.0
2020-01-18 10:05:00.096000172,1.9,19.99999997,3.9,80.0,57.00000037,23.1,40.6,222.0,107.9999991,81.7
2020-01-18 10:09:59.903999827,1.9,23.0000001,3.9,79.9,79.00000111,23.1,40.2,239.0,152.0000022,81.5
2020-01-18 10:14:59.712000112,1.9,26.0000005,3.9,79.8,112.0000043,23.3,39.9,294.0,218.0000042,81.3
2020-01-18 10:20:00.384000060,1.9,30.99999933,4.0,79.8,154.9999942,23.2,39.4,316.0,259.9999944,81.2
2020-01-18 10:25:00.191999714,1.9,34.99999973,4.2,79.7,146.0000006,23.4,39.0,316.0,259.0000001,81.2
2020-01-18 10:30:00.000000000,1.9,40.0,4.2,79.9,149.0,23.4,38.7,238.0,275.0,81.4
2020-01-18 10:34:59.808000285,1.9,44.00000027,3.9,79.8,146.0000001,23.2,38.4,243.0,286.0000008,81.4
2020-01-18 10:39:59.615999939,1.9,47.99999946,4.0,79.7,146.9999999,22.9,38.0,249.0,297.9999984,81.1
2020-01-18 10:45:00.287999887,1.9,52.9999995,3.5,79.5,156.999999,22.6,37.7,257.0,313.9999984,81.1
2020-01-18 10:50:00.096000172,1.9,57.99999983,3.3,79.4,156.0,22.0,37.4,261.0,322.9999997,81.1
2020-01-18 10:54:59.903999827,1.9,62.00000017,3.8,79.4,164.0000004,21.2,43.7,233.0,266.9999998,81.0
2020-01-18 10:59:59.712000112,1.9,67.0000004,4.2,79.4,175.999999,20.9,51.5,273.0,260.0000013,81.0
2020-01-18 11:05:00.384000060,1.9,70.99999946,4.7,79.2,166.0000013,20.4,60.1,322.0,272.9999983,81.0
2020-01-18 11:10:00.191999714,1.9,76.9999996,5.1,79.2,195.999998,20.9,57.4,368.0,363.9999939,80.7
2020-01-18 11:15:00.000000000,1.9,83.0,5.3,79.2,211.0,22.3,54.6,388.0,404.0,80.7
2020-01-18 11:19:59.808000285,1.9,89.00000047,5.7,78.9,216.0000009,23.6,52.3,401.0,429.9999983,80.7
2020-01-18 11:24:59.615999939,1.9,95.99999906,5.8,79.1,228.9999983,24.2,50.5,388.0,404.0000035,80.7
2020-01-18 11:30:00.287999887,1.9,98.9999997,5.8,78.8,179.000005,24.5,48.9,245.0,204.0000201,80.6
2020-01-18 11:35:00.096000172,1.9,101.9999999,5.3,78.7,152.0000009,23.6,47.5,216.0,232.999999,80.5
2020-01-18 11:39:59.903999827,1.9,109.0000001,5.3,78.7,181.9999983,24.2,46.3,291.0,382.9999935,80.5
2020-01-18 11:44:59.712000112,1.9,112.0000003,5.4,78.5,131.999997,23.7,45.2,195.0,189.0000008,80.4
2020-01-18 11:50:00.384000060,1.9,114.9999996,5.1,78.5,102.000004,23.6,44.2,198.0,196.9999989,80.4
2020-01-18 11:55:00.191999714,1.9,118.9999997,4.8,78.0,122.9999986,23.6,43.2,221.0,241.999997,80.2
2020-01-18 12:00:00.000000000,2.2,123.0,4.4,80.0,149.0,23.6,42.4,240.0,280.0,81.6
2020-01-18 12:04:59.808000285,2.2,129.0000004,4.4,80.0,163.0000007,23.7,41.8,221.0,241.0000084,81.6
2020-01-18 12:09:59.615999939,2.2,134.9999992,4.7,80.0,172.9999987,23.4,41.0,283.0,366.9999831,81.6
2020-01-18 12:15:00.287999887,2.2,144.999999,5.0,79.9,222.999995,22.9,40.4,408.0,616.9999749,81.5
2020-01-18 12:20:00.096000172,2.2,155.9999996,5.2,79.8,272.9999983,22.6,39.8,433.0,666.9999983,81.5
2020-01-18 12:24:59.903999827,2.2,165.0000001,5.3,79.7,282.9999983,23.0,39.5,384.0,567.9999916,81.3
2020-01-18 12:29:59.712000112,2.2,169.0000004,5.0,79.7,232.999995,23.2,39.1,316.0,317.9999903,81.3
2020-01-18 12:35:00.384000060,2.2,172.9999995,4.9,79.6,183.0000067,23.1,39.0,297.0,222.0000129,81.2
2020-01-18 12:40:00.191999714,2.2,175.9999998,4.6,79.6,153.000002,23.1,38.7,282.0,192.000002,81.1
2020-01-18 12:45:00.000000000,2.2,181.0,5.1,79.5,135.0,23.4,38.4,308.0,244.0,81.0
2020-01-18 12:49:59.808000285,2.2,186.0000005,5.2,79.5,130.000002,23.6,38.3,304.0,236.0000032,80.9
2020-01-18 12:54:59.615999939,2.2,192.9999991,5.2,79.2,159.999996,23.7,38.2,328.0,283.9999936,81.1
2020-01-18 13:00:00.287999887,2.2,196.9999996,5.4,79.2,130.000003,23.9,38.0,304.0,235.0000049,80.9
2020-01-18 13:05:00.096000172,2.2,200.9999999,5.5,79.1,148.9999994,23.6,37.7,360.0,348.9999962,81.0
2020-01-18 13:09:59.903999827,2.2,206.0000001,5.5,79.1,138.9999997,23.4,37.5,295.0,217.0000017,80.9
2020-01-18 13:14:59.712000112,2.2,210.0000006,5.5,79.0,129.0,23.8,37.0,320.0,268.0000023,80.8
2020-01-18 13:20:00.384000060,2.2,215.9999992,5.4,78.9,129.0,23.8,36.8,331.0,290.9999969,80.8
2020-01-18 13:25:00.191999714,2.2,221.9999996,5.4,78.8,119.0000007,24.0,36.6,307.0,241.0000034,80.7
2020-01-18 13:30:00.000000000,2.2,226.0,5.2,78.8,148.0,23.6,36.5,327.0,368.0,80.7
2020-01-18 13:34:59.808000285,2.2,233.0000004,5.3,78.5,166.9999993,23.8,36.4,292.0,383.9999966,80.5
2020-01-18 13:39:59.615999939,2.2,238.9999992,5.5,78.6,157.0000013,23.7,36.2,267.0,334.0000067,80.4
2020-01-18 13:45:00.287999887,2.2,246.9999992,5.3,78.1,173.9999983,23.3,36.0,298.0,396.9999937,80.4
2020-01-18 13:50:00.096000172,2.2,255.9999997,5.5,77.9,203.999999,23.4,35.9,323.0,446.9999983,80.4
2020-01-18 13:54:59.903999827,2.2,260.0000003,5.2,77.9,174.000001,23.5,35.8,249.0,297.0000034,80.4
2020-01-18 13:59:59.712000112,2.2,268.0000004,5.2,77.9,203.999999,23.3,35.7,299.0,398.999999,80.4
2020-01-18 14:05:00.384000060,2.2,271.9999995,5.3,77.8,194.0000013,22.5,35.4,295.0,389.0000013,80.3
2020-01-18 14:10:00.191999714,2.2,274.9999998,5.3,77.7,144.0000034,21.8,35.1,225.0,249.0000094,80.1
2020-01-18 14:15:00.000000000,2.2,281.0,5.4,77.7,168.0,20.9,34.6,253.0,305.0,80.1
2020-01-18 14:19:59.808000285,2.2,289.0000004,5.7,77.5,217.9999993,20.7,41.9,337.0,474.9999912,80.0
2020-01-18 14:24:59.615999939,2.2,294.9999992,5.8,77.4,208.0000013,21.3,40.8,272.0,344.0000176,80.0
2020-01-18 14:30:00.287999887,2.2,301.9999993,6.1,77.1,235.9999972,22.1,40.4,371.0,369.9999974,80.0
2020-01-18 14:35:00.096000172,2.2,307.9999998,6.4,77.2,226.0000003,22.9,40.2,366.0,359.0000004,79.9
2020-01-18 14:39:59.903999827,2.2,314.0000001,6.4,77.2,215.9999983,23.6,39.6,367.0,361.9999983,79.9
2020-01-18 14:44:59.712000112,2.2,317.0000006,6.6,76.9,166.000003,23.8,39.1,342.0,312.0000056,79.7
2020-01-18 14:50:00.384000060,2.2,322.9999992,6.8,76.9,195.999996,23.9,38.5,370.0,367.9999925,79.7
2020-01-18 14:55:00.191999714,2.2,325.9999998,6.7,76.8,166.000002,23.7,38.0,283.0,193.0000117,79.8
2020-01-18 15:00:00.000000000,2.2,331.0,6.6,76.7,167.0,23.8,37.7,355.0,338.0,79.7
2020-01-18 15:04:59.808000285,2.2,337.0000003,6.8,76.6,176.999998,24.1,37.2,364.0,356.9999885,79.6
2020-01-18 15:09:59.615999939,2.2,340.9999995,6.8,76.5,147.000004,23.9,36.9,279.0,186.0000229,79.7
2020-01-18 15:15:00.287999887,2.2,345.9999995,6.4,76.5,176.999997,23.7,36.7,322.0,272.9999912,79.5
2020-01-18 15:20:00.096000172,2.2,348.9999999,6.3,76.3,138.0000013,23.9,36.6,269.0,165.0000036,79.6
2020-01-18 15:24:59.903999827,2.2,352.0000001,6.1,76.4,87.9999999,23.6,36.3,266.0,159.0000003,79.5
2020-01-18 15:29:59.712000112,2.2,355.0000001,6.1,76.1,84.99999598,23.8,36.2,226.0,166.9999931,79.4
2020-01-18 15:35:00.384000060,2.2,355.9999999,5.8,76.1,45.00000536,23.7,36.2,149.0,98.00000925,79.4
2020-01-18 15:40:00.191999714,2.2,357.9999999,5.6,76.1,69.99999832,23.4,36.1,167.0,133.9999976,79.4
2020-01-18 15:45:00.000000000,2.2,360.0,5.1,76.0,57.0,22.9,41.7,158.0,115.0,79.4
2020-01-18 15:49:59.808000285,2.2,362.0000002,5.6,75.9,68.00000067,22.4,57.8,150.0,99.00000215,79.1
2020-01-18 15:54:59.615999939,2.2,364.9999996,6.3,75.9,77.99999866,21.5,61.4,165.0,130.9999957,79.2
2020-01-18 16:00:00.287999887,2.2,366.9999998,6.9,75.7,73.0000005,21.9,58.9,161.0,121.000001,79.2
2020-01-18 16:05:00.096000172,2.2,368.9999999,7.1,75.5,49.0000008,23.0,56.0,143.0,86.00000117,79.1
2020-01-18 16:09:59.903999827,2.2,371.0000001,7.0,75.6,78.00000047,23.2,53.6,153.0,106.000001,78.9
2020-01-18 16:14:59.712000112,2.2,374.0000003,7.1,75.4,91.9999999,23.0,51.5,168.0,135.9999995,79.1
2020-01-18 16:20:00.384000060,2.2,376.9999996,7.0,75.5,91.00000013,22.9,49.6,166.0,131.0000007,78.9
2020-01-18 16:25:00.191999714,2.2,377.9999999,7.0,75.4,48.00000288,22.6,47.8,139.0,77.00000362,78.9
2020-01-18 16:30:00.000000000,2.2,380.0,6.9,75.3,51.0,22.4,46.3,182.0,78.0,78.9
2020-01-18 16:34:59.808000285,2.2,381.0000001,6.6,75.3,44.99999946,22.3,45.0,219.0,65.99999899,78.9
2020-01-18 16:39:59.615999939,2.2,382.9999997,6.4,75.1,37.00000107,22.9,43.9,212.0,51.00000201,78.8
2020-01-18 16:45:00.287999887,2.2,383.0,6.7,75.0,18.00000191,23.0,43.0,200.0,27.00000241,78.7
2020-01-18 16:50:00.096000172,2.2,384.0,6.6,75.0,10.00000027,22.9,42.1,195.0,17.00000034,78.6
2020-01-18 16:54:59.903999827,2.2,384.0,6.6,74.8,5.999999899,23.1,41.3,192.0,11.99999983,78.5
2020-01-18 16:59:59.712000112,2.2,384.0,6.2,75.0,2.999999698,22.7,40.5,189.0,6.999999799,78.5
2020-01-18 17:05:00.384000060,2.2,384.0,6.5,74.8,4.02e-07,22.2,39.8,189.0,5.000000268,78.4
2020-01-18 17:10:00.191999714,2.2,384.0,6.5,74.8,0.0,22.5,39.2,187.0,1.000000268,78.4
2020-01-18 17:15:00.000000000,2.2,384.0,6.4,74.8,0.0,22.6,38.7,186.0,0.0,78.3
2020-01-18 17:19:59.808000285,2.2,384.0,6.1,74.8,0.0,22.7,37.9,186.0,0.999999933,78.4
2020-01-18 17:24:59.615999939,2.2,384.0,6.1,74.6,0.0,22.8,37.4,186.0,1.34e-07,78.3
2020-01-18 17:30:00.287999887,2.2,384.0,6.3,74.6,0.0,22.9,36.7,186.0,0.0,78.3
2020-01-18 17:35:00.096000172,2.2,384.0,6.2,74.5,0.0,23.0,36.2,186.0,0.0,78.3
2020-01-18 17:39:59.903999827,2.2,384.0,6.2,74.5,0.0,22.9,35.7,187.0,1.0,78.3
2020-01-18 17:44:59.712000112,2.2,384.0,6.0,74.4,0.0,22.9,0.0,186.0,0.999999899,78.2
2020-01-18 17:50:00.384000060,2.2,384.0,5.8,74.4,0.0,22.7,0.0,186.0,1.34e-07,78.3
2020-01-18 17:55:00.191999714,2.2,384.0,5.8,74.3,0.0,21.4,0.0,186.0,0.0,78.2
2020-01-18 18:00:00.000000000,2.2,384.0,5.8,74.3,0.0,20.7,0.0,0.0,0.0,78.1
2020-01-18 18:04:59.808000285,2.2,384.0,5.2,74.2,0.0,20.2,0.0,0.0,0.0,78.0
2020-01-18 18:09:59.615999939,2.2,384.0,4.9,74.0,0.0,20.6,0.0,0.0,0.0,78.0
2020-01-18 18:15:00.287999887,2.2,384.0,4.6,74.0,0.0,20.7,0.0,0.0,0.0,77.9
2020-01-18 18:20:00.096000172,2.2,384.0,4.3,73.9,0.0,20.5,0.0,0.0,0.0,77.3
2020-01-18 18:24:59.903999827,2.2,384.0,3.9,73.9,0.0,20.3,0.0,0.0,0.0,77.4
2020-01-18 18:29:59.712000112,2.2,384.0,3.5,73.8,0.0,19.9,0.0,0.0,0.0,77.2
2020-01-18 18:35:00.384000060,2.2,384.0,3.4,73.7,0.0,19.6,0.0,0.0,0.0,77.2
2020-01-18 18:40:00.191999714,2.2,384.0,3.1,73.5,0.0,19.3,0.0,0.0,0.0,77.1
2020-01-18 18:45:00.000000000,2.2,384.0,3.0,73.5,0.0,19.1,0.0,0.0,0.0,77.1
2020-01-18 18:49:59.808000285,2.2,384.0,2.9,73.4,0.0,18.9,0.0,0.0,0.0,76.9
2020-01-18 18:54:59.615999939,2.2,384.0,2.8,73.4,0.0,18.6,0.0,0.0,0.0,76.8
2020-01-18 19:00:00.287999887,2.2,384.0,2.7,73.3,0.0,18.3,0.0,0.0,0.999999899,76.8
2020-01-18 19:05:00.096000172,2.2,384.0,2.6,73.3,0.0,18.2,0.0,0.0,3.35e-08,76.9
2020-01-18 19:09:59.903999827,2.2,384.0,2.4,73.2,0.0,18.1,0.0,0.0,0.0,76.9
2020-01-18 19:14:59.712000112,2.2,384.0,2.3,73.2,0.0,17.9,0.0,0.0,0.0,76.7
2020-01-18 19:20:00.384000060,2.2,384.0,2.2,73.1,0.0,17.8,0.0,0.0,0.0,76.7
2020-01-18 19:25:00.191999714,2.2,384.0,2.2,73.1,0.0,17.9,0.0,0.0,0.0,76.6
2020-01-18 19:30:00.000000000,2.2,384.0,2.4,73.1,0.0,18.1,0.0,0.0,1.0,76.5
2020-01-18 19:34:59.808000285,2.2,384.0,2.5,73.0,0.0,18.2,0.0,0.0,0.0,76.6
2020-01-18 19:39:59.615999939,2.2,384.0,2.6,73.0,0.0,18.2,0.0,0.0,0.0,76.6
2020-01-18 19:45:00.287999887,2.2,384.0,2.6,73.0,0.0,18.1,0.0,0.0,0.0,76.6
2020-01-18 19:50:00.096000172,2.2,384.0,2.5,72.9,0.0,18.0,0.0,0.0,0.0,76.6
2020-01-18 19:54:59.903999827,2.2,384.0,2.5,72.8,0.0,17.8,0.0,0.0,0.0,76.6
2020-01-18 19:59:59.712000112,2.2,384.0,2.4,72.8,0.0,17.9,0.0,0.0,0.0,76.5
2020-01-18 20:05:00.384000060,2.2,384.0,2.4,72.8,0.0,17.7,0.0,0.0,0.0,76.5
2020-01-18 20:10:00.191999714,2.2,384.0,2.4,72.8,0.0,17.9,0.0,0.0,0.0,76.5
2020-01-18 20:15:00.000000000,2.2,384.0,2.4,72.6,0.0,17.8,0.0,0.0,0.0,76.5
2020-01-18 20:19:59.808000285,2.2,384.0,2.2,72.6,0.0,17.6,0.0,0.0,6.71e-08,76.3
2020-01-18 20:24:59.615999939,2.2,384.0,2.2,72.6,0.0,17.5,0.0,0.0,0.999999866,76.3
